0,0.0,0.0,-0.2641509433962264,-0.5330188679245284,-1.0,-0.7122641509433962,-0.7311320754716981,-0.9952830188679244,-0.2311320754716981,-0.3915094339622642,-0.1037735849056603,-0.3726415094339622
0,0.0,0.0,-0.1448598130841121,-0.6728971962616822,-0.5514018691588785,-0.8598130841121495,-0.3411214953271028,-1.0,-0.1495327102803738,-0.3644859813084112,-0.0794392523364486,-0.3364485981308411
0,0.0,0.0,0.0666666666666666,-0.57,-0.4366666666666666,-0.8633333333333333,-0.1866666666666666,-1.0,0.01,-0.51,0.0433333333333333,-0.26
0,0.0,0.0,0.0264550264550264,-0.8412698412698413,-0.0529100529100529,-0.8148148148148148,0.2857142857142857,-0.746031746031746,0.6031746031746031,-1.0,0.708994708994709,-0.708994708994709
0,0.0,0.0,-0.196,-0.448,0.096,-1.0,-0.24,-0.964,-0.124,-0.328,-0.168,-0.236
0,0.0,0.0,0.1378205128205128,-0.5384615384615384,0.717948717948718,-0.7884615384615384,0.4134615384615384,-1.0,0.1153846153846153,-0.3237179487179487,0.0032051282051282,-0.2467948717948718
0,0.0,0.0,0.0677966101694915,-0.7245762711864406,0.0889830508474576,-1.0,-0.0254237288135593,-0.940677966101695,-0.0254237288135593,-0.559322033898305,-0.0127118644067796,-0.4830508474576271
0,0.0,0.0,-0.126099706744868,-0.5073313782991202,-0.592375366568915,-0.8592375366568915,-0.2961876832844575,-1.0,-0.0674486803519061,-0.3870967741935484,0.0058651026392961,-0.3460410557184751
0,0.0,0.0,-0.4036144578313253,-0.4457831325301205,-1.0,-0.3012048192771084,-0.8674698795180723,-0.5783132530120482,-0.2710843373493976,-0.2409638554216867,-0.1686746987951807,-0.2048192771084337
0,0.0,0.0,-0.4225352112676056,-0.5070422535211268,-1.0,-0.4436619718309859,-0.9295774647887324,-0.6197183098591549,-0.2816901408450704,-0.2605633802816901,-0.1901408450704225,-0.2605633802816901
0,0.0,0.0,-0.0142857142857142,-0.6142857142857143,0.45,-0.9392857142857144,0.1785714285714285,-1.0,0.0178571428571428,-0.3321428571428571,-0.0571428571428571,-0.2607142857142857
0,0.0,0.0,0.2788461538461538,-0.5480769230769231,0.0032051282051282,-0.9743589743589745,0.2980769230769231,-1.0,0.1153846153846153,-0.3685897435897436,0.1153846153846153,-0.2628205128205128
0,0.0,0.0,0.3891213389121339,-0.4476987447698745,0.3933054393305439,-1.0,0.7112970711297071,-0.8117154811715481,0.2845188284518828,-0.3640167364016736,0.3640167364016736,-0.3305439330543933
0,0.0,0.0,-0.0952380952380952,-0.1666666666666666,-0.2738095238095238,-0.4285714285714285,-0.3928571428571428,-0.5297619047619048,-0.625,-0.9583333333333334,-0.8214285714285714,-1.0
0,0.0,0.0,0.4236641221374045,-0.3282442748091603,0.8053435114503816,-0.732824427480916,1.0,-0.5,0.3091603053435114,-0.1870229007633587,0.2595419847328244,-0.0725190839694656
0,0.0,0.0,0.1428571428571428,0.0324675324675324,0.0454545454545454,-0.3571428571428571,-0.1168831168831168,-0.5584415584415584,-0.3636363636363636,-0.7857142857142857,-0.538961038961039,-1.0
0,0.0,0.0,0.2758620689655172,-0.5948275862068966,0.0086206896551724,-0.9913793103448276,0.2758620689655172,-1.0,0.1853448275862069,-0.3836206896551724,0.2284482758620689,-0.3060344827586206
0,0.0,0.0,-0.0588235294117647,-0.5816993464052288,-0.0718954248366013,-0.326797385620915,-0.2287581699346405,-0.477124183006536,-0.738562091503268,-0.934640522875817,-1.0,-0.5228758169934641
0,0.0,0.0,-0.4041095890410959,-0.541095890410959,-1.0,-0.6301369863013698,-0.8356164383561644,-0.8972602739726028,-0.3219178082191781,-0.3424657534246575,-0.2465753424657534,-0.3904109589041096
0,0.0,0.0,0.0277777777777777,-0.4351851851851852,-0.0277777777777777,-0.6203703703703703,-0.074074074074074,-0.75,0.0833333333333333,-0.6111111111111112,0.1388888888888889,-1.0
0,0.0,0.0,0.5194805194805194,-0.3463203463203463,0.7792207792207793,-0.9004329004329005,1.0,-0.7142857142857143,0.3376623376623376,-0.264069264069264,0.3333333333333333,-0.1861471861471861
0,0.0,0.0,-0.5648148148148148,-0.4166666666666667,-0.6481481481481481,-1.0,-0.9351851851851852,-0.7407407407407407,-0.3518518518518518,-0.2962962962962963,-0.4074074074074074,-0.2222222222222222
0,0.0,0.0,-0.265625,-0.4609375,0.09375,-0.9921875,-0.2734375,-1.0,-0.1953125,-0.4296875,-0.25,-0.359375
0,0.0,0.0,0.2352941176470588,-0.4957983193277311,-0.2521008403361344,-1.0,0.1176470588235294,-0.3865546218487395,0.1764705882352941,-0.2857142857142857,0.361344537815126,-0.3025210084033613
