0,0,0,0.195876289,0.041237113,1,-0.474226804,0.134020619,-0.809278351,0.113402062,0.097938144,0.051546392,0.113402062
0,0,0,0.211640212,0.015873016,1,-0.507936508,0.153439153,-0.851851852,0.121693122,0.084656085,0.042328042,0.105820106
0,0,0,0.246073298,-0.005235602,1,-0.497382199,0.188481675,-0.842931937,0.09947644,0.052356021,0.041884817,0.09947644
0,0,0,0.239795918,-0.015306122,1,-0.505102041,0.198979592,-0.846938776,0.102040816,0.025510204,0.051020408,0.096938776
0,0,0,0.267326733,-0.004950495,1,-0.504950495,0.232673267,-0.821782178,0.108910891,0.054455446,0.064356436,0.108910891
0,0,0,0.22,-0.035,1,-0.61,0.26,-0.95,0.105,0.025,0.075,0.115
0,0,0,0.242574257,-0.03960396,1,-0.653465347,0.262376238,-0.975247525,0.103960396,0.02970297,0.069306931,0.103960396
0,0,0,0.254807692,-0.043269231,1,-0.649038462,0.274038462,-0.961538462,0.134615385,0.009615385,0.091346154,0.081730769
0,0,0,0.224770642,-0.073394495,0.935779817,-0.706422018,0.26146789,-1,0.123853211,-0.004587156,0.082568807,0.087155963
0,0,0,0.261061947,-0.097345133,0.889380531,-0.730088496,0.261061947,-1,0.132743363,-0.004424779,0.088495575,0.066371681
0,0,0,0.242290749,-0.114537445,0.885462555,-0.744493392,0.255506608,-1,0.145374449,-0.030837004,0.083700441,0.039647577
0,0,0,0.282051282,-0.123931624,0.858974359,-0.756410256,0.260683761,-1,0.158119658,-0.047008547,0.098290598,0.02991453
0,0,0,0.250996016,-0.175298805,0.756972112,-0.788844622,0.22310757,-1,0.147410359,-0.087649402,0.091633466,-0.027888446
0,0,0,0.20754717,-0.245283019,0.664150943,-0.81509434,0.18490566,-1,0.154716981,-0.116981132,0.109433962,-0.049056604
0,0,0,0.201465201,-0.263736264,0.626373626,-0.816849817,0.161172161,-1,0.146520147,-0.142857143,0.098901099,-0.073260073
0,0,0,0.189473684,-0.312280702,0.575438596,-0.814035088,0.168421053,-1,0.150877193,-0.192982456,0.119298246,-0.098245614
0,0,0,0.2,-0.337931034,0.562068966,-0.810344828,0.175862069,-1,0.15862069,-0.224137931,0.113793103,-0.117241379
0,0,0,0.198630137,-0.342465753,0.558219178,-0.811643836,0.174657534,-1,0.157534247,-0.229452055,0.109589041,-0.126712329
0,0,0,0.205479452,-0.376712329,0.565068493,-0.811643836,0.188356164,-1,0.167808219,-0.246575342,0.130136986,-0.133561644
0,0,0,0.257042254,-0.35915493,0.651408451,-0.771126761,0.253521127,-1,0.197183099,-0.242957746,0.14084507,-0.151408451
